"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","lon","lat"
"RT @Google: We all have the power to stand up for the rights of others. #HumanRightsDay https://t.co/SpVVtibhDv",532,FALSE,FALSE,807674561210642432,NA,"<a href=""http://getfalcon.pro"" rel=""nofollow"">FalconPro3</a>",FALSE,"Sat Dec 10 19:53:15 +0000 2016",NA,NA,"en",2,FALSE,"Bloomington, IL",3420996635,"Liberally liberal | Pianist & Trombonist | Avid fan of bad jokes | BHS '19",FALSE,"Thu Aug 13 21:29:34 +0000 2015",1193,42,335,FALSE,NA,"Lucas Dahmm",NA,"en",NA,97,"lucasdahmm",-88.9936873,40.4842027
"RT @WFP: Today is #HumanRightsDay! WFP is proud to promote the right to food for everyone in the world <U+2192><U+0085>",328,FALSE,FALSE,807674562318139392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:16 +0000 2016",NA,NA,"en",1027,FALSE,"Johannesburg, South Africa",227962095,"We were all Human Beings until<U+00A0>#<U+200E>Race disconnected us<U+00A0>#<U+200E>Religion<U+00A0>separated us<U+00A0>#<U+200E>Politics divided us & #Wealth classified us.",TRUE,"Sat Dec 18 09:33:14 +0000 2010",271891,1766,35931,FALSE,NA,"KESIGAN PADAYACHEE",NA,"en",NA,946,"KESIGAN10",28.0473051,-26.2041028
"RT @CSWadvocacy: <U+0093>Freedom is never granted; it is won. Justice is never given; it is exacted.<U+0094>- Philip Randolph #HumanRightsDay #Standup4Hu<U+0085>",2,FALSE,FALSE,807674563471364096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:16 +0000 2016",NA,NA,"en",0,FALSE,"Ukunda,Kenya.",1400062998,"If you walk with wolves,you will learn how to howl.",TRUE,"Fri May 03 16:03:07 +0000 2013",483,164,56,FALSE,"http://www.odilaodero.co","odila odero",NA,"en",NA,1057,"OdilaOdero",39.565308,-4.2879181
"RT @bouska: homophobia
transphobia
xenophobia
sexism
racism
hate is hate.
stop judging, start loving.
#HumanRightsDay",470,FALSE,FALSE,807674565296066560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:16 +0000 2016",NA,NA,"en",17,FALSE,"PNS//TPA",307687250,"respect my shine & don't kill my vibe | USF | snap me: sasssyjazzzy",FALSE,"Mon May 30 03:24:46 +0000 2011",29530,572,26132,FALSE,NA,"Jasmine <ed><U+00A0><U+00BC><ed><U+00BC><U+009E>","Eastern Time (US & Canada)","en",-18000,447,"sasssyjazzzy",-82.5370781,27.9834776
"#HumanRightsDay https://t.co/dbTfjs64lz",0,FALSE,FALSE,807674569532252160,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:17 +0000 2016",NA,NA,"und",2,FALSE,"Liverpool, England",803147350852141056,"#<U+0645><U+0633><U+0644><U+0645> <U+064A><U+0633><U+0643><U+0646> <U+0642><U+0644><U+0648><U+0628> <U+0648><U+0636><U+0645><U+0627><U+0626><U+0631><U+0648><U+0639><U+0627><U+0634><U+0642> #<U+0627><U+0644><U+062D><U+0631><U+064A><U+0629> <U+0648><U+0645><U+0624><U+0645><U+0646> <U+0628><U+0640> #<U+0627><U+0644><U+0645><U+0633><U+0627><U+0648><U+0627><U+0629> <U+0628><U+064A><U+0646> #<U+0627><U+0644><U+0645><U+0631><U+0623><U+0629> <U+0648> #<U+0627><U+0644><U+0631><U+062C><U+0644>.<U+0627><U+0644><U+062F><U+062E><U+0635><U+0627><U+0645> <U+0627><U+0644><U+0645><U+062A><U+0627><U+062C><U+0631><U+064A><U+0646> <U+0628><U+0640> #<U+0627><U+0644><U+0625><U+0633><U+0644><U+0627><U+0645> <U+062D><U+064A><U+062B><U+0645><U+0627><U+0648><U+062C><U+062F><U+0648><U+0627><U+0648><U+0627><U+062E><U+062A><U+064A><U+0627><U+0631><U+064A> <U+0627><U+0644><U+0645><U+0648><U+062A> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0623><U+0642><U+062F><U+0627><U+0645> <U+0644><U+0627><U+0627><U+0644><U+0639><U+064A><U+0634> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0631><U+0643><U+0628>",FALSE,"Mon Nov 28 08:03:45 +0000 2016",1059,76,574,FALSE,NA,"Kurosh Arman",NA,"en",NA,110,"ArmanKurosh",-2.9915726,53.4083714
"RT @PEPFAR: On #HumanRightsDay, we recommit to helping #BreakBarriers to achieving an #AIDSFreeGeneration.",2,FALSE,FALSE,807674571977592832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:18 +0000 2016",NA,NA,"en",28,FALSE,"Algiers",191801901,"@unfpa_algeria program assistant 
youth activist on #HIV #SRHR #FP opinions and tweets here represent my own views",FALSE,"Fri Sep 17 11:47:42 +0000 2010",3456,510,42,FALSE,"http://www.misveinteanos.blogspot.com","Zahra Benyahia","Amsterdam","fr",3600,613,"zahrabenyahia",3.0587561,36.753768
"RT @pahowho: Today is #HumanRightsDay Let's break down barriers for #LGBT persons in accessing health services #UniversalHealth<U+0085>",1,FALSE,FALSE,807674572401164288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:18 +0000 2016",NA,NA,"en",4,FALSE,"Lusaka Zambia",496675723,"Cool, calm and principled.",TRUE,"Sun Feb 19 05:56:32 +0000 2012",1490,147,2346,FALSE,NA,"Jones","Athens","en",7200,439,"JonesChibuye1",28.3228165,-15.3875259
"RT @UN: Celebrate #HumanRightsDay with new @unpublications multilingual edition of Universal Declaration of Human Rights:<U+0085>",113,FALSE,FALSE,807674576494886912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:19 +0000 2016",NA,NA,"en",2125,FALSE,"Toronto, Canada",26502853,"Janice: author, blogger, speaker & traveler. Tracey: writer, editor, food & wine fanatic & traveler. Solo Traveler: the blog for those who travel alone.",TRUE,"Wed Mar 25 14:03:13 +0000 2009",28121,39240,728,FALSE,"http://solotravelerblog.com","Janice & Tracey","Eastern Time (US & Canada)","en",-18000,5772,"solotraveler",-79.3831843,43.653226
"RT @Bonn1eGreer: Couldn't be clearer or simpler.
#HumanRightsDay
#BornHuman
https://t.co/wao19weUZE",63,FALSE,FALSE,807674578088689664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:19 +0000 2016",NA,NA,"en",95,FALSE,"London, UK",210208188,"Writer. Artist. Human. 
Carbon Based Unit.

Always forward. Forward always",TRUE,"Sat Oct 30 21:03:48 +0000 2010",18257,638,33699,FALSE,"http://jecoleuk.tumblr.com/","Joseph E. Cole","London","en",0,2603,"JECOLEUK",-0.1277583,51.5073509
"RT @jeremycorbyn: My #HumanRightsDay speech was interrupted by protesters. I respect their concerns about the ongoing Syrian war &amp; th<U+0085>",527,FALSE,FALSE,807674579095261184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:20 +0000 2016",NA,NA,"en",112,FALSE,"West Lothian Scotland",2212599427,"INDEPENDENT SCOTLAND AYE!! Doesnt mean aye trust any MPs that includes the S.N.P",TRUE,"Sun Nov 24 14:52:49 +0000 2013",102795,2107,170,FALSE,NA,"John Stuart","London","en",0,1992,"johnstuart27",-3.5517167,55.9070198
"RT @Simwarr: Mi mammage kanboduvun HRCM ah fennan jehey. Rilwan mamma <ed><U+00A0><U+00BD><ed><U+00B2><U+0094> #HumanRightsDay #FindMoyaMeehaa https://t.co/KycEEE21p3",38,FALSE,FALSE,807674581867761664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:20 +0000 2016",NA,NA,"fi",2,FALSE,"Maldives",773994762189897728,"MDP Menbar",FALSE,"Thu Sep 08 21:21:46 +0000 2016",395,124,417,FALSE,NA,"MariyamFahmy",NA,"en",NA,670,"mariyam_fahmy",73.5361035,1.977247
"RT @AmyMek: Islam is Nazism with a ""God"". Islamic scripture teaches the hatred &amp; killing of Jews. 

#HumanRightsDay https://t.co/DnOiLCFtoN",75,FALSE,FALSE,807674585923645440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:21 +0000 2016",NA,NA,"en",134,FALSE,"SC",4911266195,"Patriot, Constitutionalist, Christian, #2A, Husband, Dad, #NRA, #GOA, America First!, #MAGA",TRUE,"Mon Feb 15 01:09:21 +0000 2016",39273,1241,54223,FALSE,NA,"GunsN'Loaded",NA,"en",NA,706,"GunsNLoaded",-81.1637245,33.836081
"RT @DrRonHolt: Today is #HumanRightsDay.  

#LGBT rights are human rights and human rights are #LGBT rights. https://t.co/dLbxdc0dum",30,FALSE,FALSE,807674586091425792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:21 +0000 2016",NA,NA,"en",60,FALSE,"Norway",154970149,"#BeTheDifference #Vegan #LGBT #OITNB @LauraPrepon @RubyRose #GermanyAlwaysInMyHeart <ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> #HomeIsWhereYourHeartIs <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>",TRUE,"Sat Jun 12 18:53:25 +0000 2010",22491,502,15321,FALSE,"http://Instagram.com/healthyfoodvegan","Miss Prepon","Greenland","no",-10800,535,"verica87",8.468946,60.472024
"RT @funder: #TrumpLeaks Video:Putin's military whipped members of Pussy Riot in public #russianhackers #amjoy #HumanRightsDay https://t.co/<U+0085>",46,FALSE,FALSE,807674587022553088,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:22 +0000 2016",NA,NA,"en",21,FALSE,"California, USA",572282251,"Wildlife protector, climate defender, superfan of toxic-free food, environmental engineer and natural resources advocate. #FightClimateChange #NoDAPL",FALSE,"Sun May 06 03:39:23 +0000 2012",4427,1178,3212,FALSE,NA,"Kotti Pillar",NA,"en",NA,3295,"KottiPillar",-119.4179324,36.778261
"RT @WHO: Today is #HumanRightsDay.
The highest attainable standard of health is a fundamental right of every human being<U+0085>",1317,FALSE,FALSE,807674595046293504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:23 +0000 2016",NA,NA,"en",26,FALSE,"S<e3>o Paulo, Brasil",3248902827,"Diretor do Aqu<e1>rio de S<e3>o Paulo. A natureza n<e3>o faz nada em v<e3>o. (Arist<f3>teles)",FALSE,"Tue May 12 22:09:52 +0000 2015",7370,252,707,FALSE,NA,"Anael Fahel",NA,"pt",NA,941,"anaelfahel",NA,NA
"RT @POETSorg: Celebrate #HumanRightsDay w/ this &amp; more poems about social justice, and find out more about what you can do today:<U+0085>",45,FALSE,FALSE,807674606949572608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:26 +0000 2016",NA,NA,"en",49,FALSE,"IE for Life",2865563666,"Writer, teacher, former library tech. Author of award winning YA novel, Gabi, A Girl in Pieces (Cinco Puntos Press). Peter Steinberg is her agent.",FALSE,"Sun Oct 19 18:30:22 +0000 2014",4333,1036,5985,FALSE,"http://laisabelquintero.com","isabel quintero",NA,"en",NA,417,"isabelinpieces",NA,NA
"RT @KamalaHarris: Women<U+0092>s rights.
LGBT rights.
Indigenous rights.
Immigration rights.
On #HumanRightsDay, let<U+0092>s re-dedicate ourselves to fi<U+0085>",328,FALSE,FALSE,807674607583031296,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Dec 10 19:53:26 +0000 2016",NA,NA,"en",16,FALSE,"Indianapolis, IN",1613204828,"Indianapolis based Style Blogger & Self-Proclaimed Collegiate Catwalker! Journalist. Fashionista. Creator. 1908",FALSE,"Mon Jul 22 16:39:19 +0000 2013",7960,755,3330,FALSE,"http://www.thecollegiatecatwalk.com","TheCollegiateCatwalk","Eastern Time (US & Canada)","en",-18000,924,"aingeralexander",-86.158068,39.768403
"We talk about human rights but we forget Palestine and Kashmir #HumanRightsDay",0,FALSE,FALSE,807674607587196928,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Sat Dec 10 19:53:26 +0000 2016",NA,NA,"en",119,FALSE,"United States",799518078967156736,"GiveawayVova is giving away 5 Samsung Galaxy S7 Edge (worth $899) for 5 Winners every week! JOIN to WIN! Take 2 min to REGISTER at link on my pinned tweet!!",FALSE,"Fri Nov 18 07:42:19 +0000 2016",58463,696,0,FALSE,NA,"WIN NEW GALAXY S7!!","Pacific Time (US & Canada)","en",-28800,0,"giveawaypide",-95.712891,37.09024
"RT @meakoopa: Today is supposed to be #HumanRightsDay. The next POTUS is a feckless puppet installed by a viciously anti-gay foreign power.<U+0085>",104,FALSE,FALSE,807674607922618368,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:27 +0000 2016",NA,NA,"en",10,FALSE,"why",579612990,"i art // she/her // antifa // also i music // a literal strawberry",FALSE,"Mon May 14 04:07:23 +0000 2012",23647,371,52373,FALSE,NA,"skolli k. rubedo","Pacific Time (US & Canada)","en",-28800,104,"skollirubedo",-112.7387586,32.268672
"RT @thegaysay: Rights are not won by being stationary, solitary or silent! We must stand up &amp; speak out together! #HumanRightsDay<U+0085>",86,FALSE,FALSE,807674608182853632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:27 +0000 2016",NA,NA,"en",9,FALSE,"Lisboa - Portugal",387328449,NA,TRUE,"Sat Oct 08 21:20:24 +0000 2011",7715,211,562,FALSE,NA,"manuela moleiro","Lisbon","pt",0,965,"manuelamoleiro1",-9.1393366,38.7222524
"This #HumanRightsDay, we pledge build a world where #LGBTQ people are embraced as full members of society at home,<U+0085> https://t.co/zmic6i2IFZ",0,FALSE,TRUE,807674607478198272,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:26 +0000 2016",NA,NA,"en",32,FALSE,"Greater NYC Area",194750754,"The official Twitter account of the HRC Greater New York Steering Committee, an all-volunteer group that coordinates local HRC activities in the NY/NJ/CT area.",TRUE,"Fri Sep 24 22:38:06 +0000 2010",1999,1109,512,FALSE,"http://www.hrc.org/greaterny","HRC Greater NY","Eastern Time (US & Canada)","en",-18000,599,"HRCGreaterNY",-73.9813453,40.7551232
"RT @JamesMelville: Humans should help other humans. Where they come from is irrelevant.
#RefugeesWelcome #HumanRightsDay https://t.co/dqbr0<U+0085>",2319,FALSE,FALSE,807674609550041088,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:27 +0000 2016",NA,NA,"en",4,FALSE,"Jon Pertwee Recipe Book Land",2309252377,"Jon Pertwee Recipe Book devotee, third man on the moon, Egyptian Pharoah (Middle Kingdom), lion tamer, former USA vicepresident. Has a great smile!",FALSE,"Sat Jan 25 01:53:47 +0000 2014",2069,55,1698,FALSE,"http://braisedhearts.weebly.com","Sabalom Stardust",NA,"en",NA,70,"SabalomG",NA,NA
"RT @AmericanIndian8: Stand up for someone's rights today! https://t.co/YSOWiTDh5i
#HumanRightsDay #INDIGENOUS #TAIRP https://t.co/uD7dn7i5qU",35,FALSE,FALSE,807674610879709184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:27 +0000 2016",NA,NA,"en",6,FALSE,"New York, USA",708469631615258624,"Happily married Mother of 2. Truth seeker, artist. Activist.",FALSE,"Sat Mar 12 01:48:17 +0000 2016",915,70,883,FALSE,NA,"Michelle O'Leary","Pacific Time (US & Canada)","en",-28800,250,"MichelleO791",-74.0059413,40.7127837
"RT @almond3131: #HumanRightsDay 
#HumanRights are the foundation of peace +justice #Standup4HumanRights #FindMoyameehaa @UN_HRC<U+0085>",2,FALSE,FALSE,807674612926517248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:28 +0000 2016",NA,NA,"en",97,FALSE,"jeddah. Photo-1976.",263668703,"Wisdom:Wait& hope!
Folly: Begin& Fear?
CEAT tyres India:14 yrs.
DUNLOP: 5Yrs @ Jeddah 12Yrs:ahFUCHS Oil-Germany. Algorithmic Neutrality.
Saudi-India BusinessNet",FALSE,"Thu Mar 10 14:11:19 +0000 2011",37022,1158,19983,FALSE,"http://about.me/jawedshervani","M.Jawed K. Shervani","Riyadh","en-gb",10800,2326,"mjkShervani",NA,NA
"RT @UN_Women: Today is #HumanRightsDay. In 1995, @HillaryClinton delivered this powerful speech. RT if you agree! https://t.co/oRUy3M3fgu",1146,FALSE,FALSE,807674615325716480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:28 +0000 2016",NA,NA,"en",2,FALSE,"Massachusetts, USA",1228789262,"Feminist Teacher! Lover of good books and not so good books, traveler and writer. Humanist above ALL!",FALSE,"Fri Mar 01 01:50:36 +0000 2013",204,40,384,FALSE,NA,"donna daigle",NA,"en",NA,122,"donnamdaigle",-71.3824374,42.4072107
"RT @GreensEP: On #HumanRightsDay we reaffirm our commitment to establish a genuine culture of human rights in EU policy and pract<U+0085>",26,FALSE,FALSE,807674618324586496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:29 +0000 2016",NA,NA,"en",93,FALSE,"Wild West of Wales",144827236,"Oh dear, another socialist. A citizen of Nowhere. Lover of peace and strange music. Really awful bouzouki player.",TRUE,"Mon May 17 12:04:10 +0000 2010",26996,806,9167,FALSE,"http://www.doctor-dark.co.uk","The Walrus","London","en",0,630,"RebetikoWalrus",NA,NA
"Libertad significa el derecho a decir a la gente aquello que no quiere o<ed>r...

#GeorgeOrwell #HumanRightsDay<U+0085> https://t.co/CGawJ5Vy0R",0,FALSE,TRUE,807674621185196032,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:30 +0000 2016",NA,NA,"es",16,FALSE,"Lima, Peru",3256676692,"<U+00BF>Podemos vernos reflejados en los personajes de una pel<ed>cula? <U+00BF>Podemos cambiar nuestras decisiones compar<e1>ndolas con las de esos personajes? | @cristhiantwitt",FALSE,"Fri May 15 13:58:18 +0000 2015",998,784,606,FALSE,"https://www.facebook.com/cinesofiaperu/","Cinesof<ed>a",NA,"es",NA,1392,"cinesofiaperu",-77.0427934,-12.046374
"RT @MollyMEP: On #HumanRightsDay we remember the people of #Tibet: defending their religion and culture against Chinese oppression
https://<U+0085>",9,FALSE,FALSE,807674621436825600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:53:30 +0000 2016",NA,NA,"en",328,FALSE,"Marlborough, UK",1134550993,"Green Campaigner: promoting rural development for sustainable food production and environmental protection",FALSE,"Wed Jan 30 16:27:41 +0000 2013",54940,634,249,FALSE,"http://urbanizationwatch.blogspot.co.uk/","Sam Page",NA,"en",NA,167,"SamLJPage",-1.727062,51.420073
"RT @CSWadvocacy: <U+0093>Freedom is never granted; it is won. Justice is never given; it is exacted.<U+0094>- Philip Randolph #HumanRightsDay #Standup4Hu<U+0085>",3,FALSE,FALSE,807674623219351552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:30 +0000 2016",NA,NA,"en",62,FALSE,"cell: 305-788-7679",2340577700,"2014Mia-Dade Commissioner CandidateD10 Fights4JUSTICE/Activist/Humanist/Rights/NSA Silence in the face of Evil is itself Evil-Dietrich Bonhoeffer @Meadows_Marin",TRUE,"Wed Feb 12 16:09:59 +0000 2014",3903,1176,70877,FALSE,"http://marinameadows.blogpost.com","MarinaMeadows","Eastern Time (US & Canada)","en",-18000,911,"MyCampaign2014",NA,NA
"#sales

Where you are born should not determine whether you live or die &gt; There Is No Them, Only Us #HumanRightsDay <U+0085>",0,FALSE,FALSE,807674629548634112,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Sat Dec 10 19:53:32 +0000 2016",NA,NA,"en",1377,FALSE,"Hovedstaden, Denmark",36365449,"Top 100 Sales Influencer & Behaviour Change Expert. Get insights & research to out think & out perform your competition in #sales, #negotiation & #socialselling",TRUE,"Wed Apr 29 14:10:20 +0000 2009",34515,14417,3781,FALSE,"http://www.anderschristianhjort.com","Anders Hjort <U+30C4>","Copenhagen","en",3600,14918,"ANDERSHJORT",12.5493261,55.6751812
"RT @WHO: Today is #HumanRightsDay.
The highest attainable standard of health is a fundamental right of every human being<U+0085>",1319,FALSE,FALSE,807674629988945920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:32 +0000 2016",NA,NA,"en",285,FALSE,"Maryland",52515545,"Married to high school sweetheart. Mom to grown children. #TV #Movies #HallmarkChannelFan #Scrapbooker Promoting Kindness. Loving Life",TRUE,"Tue Jun 30 20:47:33 +0000 2009",198535,2352,50208,FALSE,"http://facebook.com/DavaDesjarlais","Dava Desjarlais","Eastern Time (US & Canada)","en",-18000,2031,"ladava",-76.6412712,39.0457549
"RT @funder: #TrumpLeaks Putin said he could destroy America in a 30mins or less #russianhackers #putinspuppet #HumanRightsDay https://t.co/<U+0085>",62,FALSE,FALSE,807674633860288512,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:53:33 +0000 2016",NA,NA,"en",139,FALSE,"Montreal, Quebec",294344306,"former Gazette Theatre and Books critic",FALSE,"Sat May 07 00:04:37 +0000 2011",39812,1473,267,FALSE,NA,"Pat Donnelly","Quito","en",-18000,832,"patstagepage",-73.567256,45.5016889
"RT @Nornenland: The UK's most important ally in the Middle East #HumanRightsDay https://t.co/w1E6KQ1urY",28,FALSE,FALSE,807674635559047168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:53:33 +0000 2016",NA,NA,"en",10,FALSE,"First Thanet, then the world",3052160429,"The Centre for Cultural Change is committed to unravelling the prevailing ideology and reversing the damaging effects of its pursuit",TRUE,"Sun Feb 22 08:36:55 +0000 2015",2567,451,639,FALSE,"http://cambiarcultura.org","Cultural Change",NA,"en-gb",NA,988,"CambiarCultura",NA,NA
